Tournament_ID,Tournament_Name,Game_ID,Year,Month,Start_Date,End_Date,Duration_Days,Tier,Tournament_Type,Organizer,Host_Country,Host_City,Host_Country_ISO,Prize_Pool_USD,Is_Crowdfunded,Peak_Viewers,Average_Viewers,Hours_Watched_Thousands,Air_Time_Hours,Winning_Team_ID,Prize_Per_Viewer_Ratio
TN_005216,Dota 2 Tier Championship 2018,G_02,2018,3,2018-03-08,2018-03-25,17,Tier 2 (A-Tier / Major),Offline (LAN),PGL,South Korea,Seoul,KOR,517679.31,1,205034,63824,8680.06,136,TM_00062,2.5248
TN_005217,VALORANT Tier Championship 2021,G_04,2021,5,2021-05-13,2021-05-17,4,Tier 3 (B-Tier / Minor),Offline (LAN),Riot Games,South Korea,Seoul,KOR,32576.12,0,337554,144869,4635.81,32,TM_00056,0.0965
TN_005218,Apex Legends Tier Championship 2012,G_12,2012,7,2012-07-07,2012-08-09,33,Tier 2 (A-Tier / Major),Offline (LAN),EA / Respawn,United States,Seattle,USA,356618.68,0,538189,173158,28571.07,165,TM_00152,0.6626
TN_005219,Apex Legends Tier Championship 2020,G_12,2020,10,2020-10-27,2020-11-02,6,Tier 4 (Regional / Qualifier),Offline (LAN),EA / Respawn,Philippines,Manila,PHL,5451.88,0,16912,5889,282.67,48,TM_00107,0.3224
TN_005220,Rocket League Tier Championship 2020,G_10,2020,11,2020-11-21,2020-11-24,3,Tier 4 (Regional / Qualifier),Online,Psyonix,Online,Online,GLB,9703.1,0,163109,46725,981.23,21,TM_00100,0.0595
TN_005221,League of Legends Tier Championship 2018,G_01,2018,11,2018-11-12,2018-12-08,26,Tier 2 (A-Tier / Major),Offline (LAN),ESL FACEIT Group,France,Paris,FRA,137395.06,0,56553,22811,4744.69,208,TM_00023,2.4295
TN_005222,Call of Duty: Warzone Tier Championship 2017,G_15,2017,3,2017-03-06,2017-03-12,6,Tier 3 (B-Tier / Minor),Online,Activision,Online,Online,GLB,82963.9,0,138498,44084,1322.52,30,TM_00116,0.599
TN_005223,Mobile Legends: Bang Bang Tier Championship 2018,G_07,2018,7,2018-07-07,2018-07-16,9,Tier 4 (Regional / Qualifier),Offline (LAN),Moonton,Thailand,Bangkok,THA,13248.37,0,68537,23523,1693.66,72,TM_00054,0.1933
TN_005224,Rocket League Tier Championship 2018,G_10,2018,4,2018-04-21,2018-05-20,29,Tier 2 (A-Tier / Major),Offline (LAN),Psyonix,Thailand,Bangkok,THA,119908.14,0,1378454,533503,123772.7,232,TM_00100,0.087
TN_005225,CrossFire Tier Championship 2015,G_20,2015,6,2015-06-13,2015-07-02,19,Tier 2 (A-Tier / Major),Offline (LAN),Smilegate,Vietnam,Ho Chi Minh City,VNM,102952.07,0,432447,137780,18324.74,133,TM_00142,0.2381
TN_005226,PUBG: Battlegrounds Tier Championship 2012,G_18,2012,2,2012-02-01,2012-02-08,7,Tier 3 (B-Tier / Minor),Online,Krafton,Online,Online,GLB,160398.11,0,106431,33766,1181.81,35,TM_00140,1.5071
TN_005227,Teamfight Tactics Tier Championship 2015,G_19,2015,12,2015-12-02,2015-12-08,6,Tier 3 (B-Tier / Minor),Online,Riot Games,Online,Online,GLB,123282.26,0,104690,34864,1255.1,36,TM_00121,1.1776
TN_005228,Apex Legends Tier Championship 2024,G_12,2024,8,2024-08-07,2024-08-27,20,Tier 2 (A-Tier / Major),Offline (LAN),EA / Respawn,South Korea,Seoul,KOR,478700.5,0,930650,378286,45394.32,120,TM_00107,0.5144
TN_005229,Fortnite Tier Championship 2017,G_08,2017,5,2017-05-25,2017-06-08,14,Tier 4 (Regional / Qualifier),Offline (LAN),Epic Games,Germany,Berlin,DEU,10459.18,0,73747,21792,2440.7,112,TM_00053,0.1418
TN_005230,Counter-Strike 2 Tier Championship 2019,G_03,2019,5,2019-05-28,2019-06-03,6,Tier 3 (B-Tier / Minor),Offline (LAN),Valve,Indonesia,Jakarta,IDN,253335.29,0,339442,146785,6164.97,42,TM_00039,0.7463
TN_005231,VALORANT Tier Championship 2015,G_04,2015,3,2015-03-22,2015-03-30,8,Tier 3 (B-Tier / Minor),Offline (LAN),Riot Games,France,Paris,FRA,43501.99,0,177752,77740,4975.36,64,TM_00030,0.2447
TN_005232,Rocket League Tier Championship 2019,G_10,2019,2,2019-02-04,2019-02-07,3,Tier 3 (B-Tier / Minor),Offline (LAN),PGL,Germany,Cologne,DEU,38440.8,0,125570,35914,538.71,15,TM_00028,0.3061
TN_005233,Free Fire Tier Championship 2017,G_14,2017,11,2017-11-27,2018-01-01,35,Tier 2 (A-Tier / Major),Offline (LAN),Moonton,Philippines,Manila,PHL,637009.2,0,1125804,398423,97613.63,245,TM_00043,0.5658
TN_005234,Tekken 8 Tier Championship 2019,G_16,2019,9,2019-09-22,2019-10-10,18,Tier 2 (A-Tier / Major),Offline (LAN),Bandai Namco,Philippines,Manila,PHL,727837.57,0,1729016,570105,51309.45,90,TM_00128,0.421
TN_005235,Arena of Valor Tier Championship 2019,G_06,2019,9,2019-09-11,2019-10-15,34,Tier 1 (S-Tier / Premier),Offline (LAN),Tencent / Garena,Poland,Katowice,POL,1989238.05,0,3944254,1729494,294013.98,170,TM_00170,0.5043
TN_005236,Rocket League Tier Championship 2015,G_10,2015,12,2015-12-04,2015-12-17,13,Tier 4 (Regional / Qualifier),Offline (LAN),Psyonix,United States,Seattle,USA,7809.19,0,76282,21739,1695.64,78,TM_00141,0.1024
TN_005237,Counter-Strike 2 Tier Championship 2016,G_03,2016,9,2016-09-25,2016-10-05,10,Tier 3 (B-Tier / Minor),Offline (LAN),Valve,United States,Los Angeles,USA,97831.64,0,223219,75473,6037.84,80,TM_00102,0.4383
TN_005238,Rocket League Tier Championship 2021,G_10,2021,10,2021-10-01,2021-10-07,6,Tier 4 (Regional / Qualifier),Online,Psyonix,Online,Online,GLB,24505.31,0,111516,45073,2163.5,48,TM_00028,0.2197
TN_005239,Call of Duty: Warzone Tier Championship 2018,G_15,2018,7,2018-07-13,2018-08-03,21,Tier 2 (A-Tier / Major),Offline (LAN),Activision,Indonesia,Jakarta,IDN,759137.74,0,852273,287963,48377.78,168,TM_00090,0.8907
TN_005240,Street Fighter 6 Tier Championship 2024,G_17,2024,11,2024-11-24,2024-12-23,29,Tier 2 (A-Tier / Major),Offline (LAN),Capcom,Vietnam,Ho Chi Minh City,VNM,265731.93,0,1672749,544668,94772.23,174,TM_00041,0.1589
TN_005241,StarCraft II Tier Championship 2023,G_13,2023,9,2023-09-03,2023-09-22,19,Tier 2 (A-Tier / Major),Offline (LAN),Garena,France,Paris,FRA,849566.94,0,669670,248384,33035.07,133,TM_00177,1.2686
TN_005242,StarCraft II Tier Championship 2019,G_13,2019,10,2019-10-17,2019-10-25,8,Tier 4 (Regional / Qualifier),Offline (LAN),ESL FACEIT Group,Vietnam,Hanoi,VNM,16746.08,0,6730,2432,116.74,48,TM_00132,2.4883
TN_005243,Street Fighter 6 Tier Championship 2022,G_17,2022,4,2022-04-22,2022-05-25,33,Tier 2 (A-Tier / Major),Offline (LAN),ESL FACEIT Group,United Kingdom,London,GBR,133934.84,0,1274523,364416,72154.37,198,TM_00074,0.1051
TN_005244,League of Legends Tier Championship 2018,G_01,2018,11,2018-11-22,2018-11-25,3,Tier 3 (B-Tier / Minor),Offline (LAN),Riot Games,Vietnam,Hanoi,VNM,227256.38,0,143403,56699,1020.58,18,TM_00020,1.5847
TN_005245,StarCraft II Tier Championship 2012,G_13,2012,8,2012-08-12,2012-08-20,8,Tier 3 (B-Tier / Minor),Offline (LAN),Blizzard,Poland,Katowice,POL,76397.08,0,58609,23543,1130.06,48,TM_00177,1.3035
TN_005246,Rainbow Six Siege Tier Championship 2019,G_09,2019,11,2019-11-24,2019-12-29,35,Tier 1 (S-Tier / Premier),Offline (LAN),Ubisoft,United States,Seattle,USA,2445593.91,0,4623810,1490902,313089.42,210,TM_00084,0.5289
TN_005247,Overwatch 2 Tier Championship 2024,G_11,2024,3,2024-03-23,2024-04-06,14,Tier 3 (B-Tier / Minor),Offline (LAN),Blizzard,Vietnam,Hanoi,VNM,100041.29,0,409604,156366,15323.87,98,TM_00158,0.2442
TN_005248,CrossFire Tier Championship 2016,G_20,2016,3,2016-03-28,2016-04-21,24,Tier 2 (A-Tier / Major),Offline (LAN),Smilegate,Saudi Arabia,Riyadh,SAU,910213.18,0,724199,224911,43182.91,192,TM_00120,1.2569
TN_005249,Call of Duty: Warzone Tier Championship 2013,G_15,2013,8,2013-08-27,2013-08-31,4,Tier 4 (Regional / Qualifier),Online,Activision,Online,Online,GLB,30944.75,0,53843,15884,444.75,28,TM_00116,0.5747
TN_005250,Fortnite Tier Championship 2018,G_08,2018,1,2018-01-27,2018-01-30,3,Tier 3 (B-Tier / Minor),Offline (LAN),BLAST,France,Paris,FRA,101293.87,0,211652,80206,1924.94,24,TM_00046,0.4786
TN_005251,CrossFire Tier Championship 2019,G_20,2019,9,2019-09-15,2019-10-13,28,Tier 2 (A-Tier / Major),Offline (LAN),Smilegate,China,Shanghai,CHN,235491.52,0,1626001,532827,74595.78,140,TM_00021,0.1448
TN_005252,PUBG: Battlegrounds Tier Championship 2017,G_18,2017,3,2017-03-23,2017-04-16,24,Tier 1 (S-Tier / Premier),Offline (LAN),PGL,Indonesia,Jakarta,IDN,2369101.42,0,4103250,1769894,297342.19,168,TM_00174,0.5774
TN_005253,Call of Duty: Warzone Tier Championship 2021,G_15,2021,10,2021-10-10,2021-10-21,11,Tier 3 (B-Tier / Minor),Online,Moonton,Online,Online,GLB,164989.46,0,232691,84256,4634.08,55,TM_00131,0.709
TN_005254,Overwatch 2 Tier Championship 2025,G_11,2025,9,2025-09-12,2025-09-17,5,Tier 4 (Regional / Qualifier),Online,Blizzard,Online,Online,GLB,10019.19,0,77982,23091,692.73,30,TM_00076,0.1285
TN_005255,Street Fighter 6 Tier Championship 2024,G_17,2024,9,2024-09-17,2024-09-22,5,Tier 4 (Regional / Qualifier),Online,Capcom,Online,Online,GLB,14000.49,0,57221,22382,559.55,25,TM_00041,0.2447
TN_005256,Teamfight Tactics Tier Championship 2019,G_19,2019,12,2019-12-03,2019-12-07,4,Tier 3 (B-Tier / Minor),Offline (LAN),Riot Games,Singapore,Singapore,SGP,46400.66,0,243487,109388,3062.86,28,TM_00079,0.1906
TN_005257,Free Fire Tier Championship 2013,G_14,2013,10,2013-10-15,2013-10-25,10,Tier 3 (B-Tier / Minor),Online,Garena,Online,Online,GLB,247271.2,0,147496,47550,3804.0,80,TM_00137,1.6765
TN_005258,Arena of Valor Tier Championship 2019,G_06,2019,7,2019-07-09,2019-07-15,6,Tier 4 (Regional / Qualifier),Offline (LAN),Tencent / Garena,United States,Los Angeles,USA,15860.77,0,74769,22871,1097.81,48,TM_00081,0.2121
TN_005259,Teamfight Tactics Tier Championship 2023,G_19,2023,12,2023-12-03,2023-12-12,9,Tier 3 (B-Tier / Minor),Online,Riot Games,Online,Online,GLB,88590.01,0,248140,109459,6895.92,63,TM_00052,0.357
TN_005260,Fortnite Tier Championship 2014,G_08,2014,8,2014-08-14,2014-09-01,18,Tier 2 (A-Tier / Major),Offline (LAN),Epic Games,Thailand,Bangkok,THA,926038.44,0,830811,243565,26305.02,108,TM_00055,1.1146
TN_005261,Dota 2 Tier Championship 2023,G_02,2023,3,2023-03-23,2023-04-09,17,Tier 2 (A-Tier / Major),Offline (LAN),Valve,Indonesia,Jakarta,IDN,204551.91,1,1029707,334949,39858.93,119,TM_00004,0.1987
TN_005262,Counter-Strike 2 Tier Championship 2019,G_03,2019,11,2019-11-09,2019-11-23,14,Tier 3 (B-Tier / Minor),Online,Moonton,Online,Online,GLB,497864.75,0,269970,101632,7114.24,70,TM_00108,1.8441
TN_005263,PUBG: Battlegrounds Tier Championship 2021,G_18,2021,3,2021-03-19,2021-03-26,7,Tier 3 (B-Tier / Minor),Online,Krafton,Online,Online,GLB,25077.13,0,180188,80347,3937.0,49,TM_00027,0.1392
TN_005264,PUBG: Battlegrounds Tier Championship 2021,G_18,2021,10,2021-10-25,2021-11-01,7,Tier 4 (Regional / Qualifier),Online,PGL,Online,Online,GLB,28287.79,0,97061,30201,1479.85,49,TM_00045,0.2914
TN_005265,Rainbow Six Siege Tier Championship 2018,G_09,2018,12,2018-12-28,2019-01-07,10,Tier 3 (B-Tier / Minor),Offline (LAN),Garena,Singapore,Singapore,SGP,200477.22,0,357962,124282,9942.56,80,TM_00127,0.5601
TN_005266,VALORANT Tier Championship 2013,G_04,2013,7,2013-07-03,2013-07-14,11,Tier 3 (B-Tier / Minor),Offline (LAN),Moonton,France,Paris,FRA,142953.03,0,192955,63054,5548.75,88,TM_00030,0.7409
TN_005267,Call of Duty: Warzone Tier Championship 2019,G_15,2019,6,2019-06-21,2019-06-24,3,Tier 3 (B-Tier / Minor),Offline (LAN),Activision,Singapore,Singapore,SGP,103084.18,0,252556,80860,1212.9,15,TM_00058,0.4082
TN_005268,Tekken 8 Tier Championship 2024,G_16,2024,12,2024-12-19,2024-12-23,4,Tier 4 (Regional / Qualifier),Online,Bandai Namco,Online,Online,GLB,11974.36,0,85001,29301,820.43,28,TM_00125,0.1409
TN_005269,Tekken 8 Tier Championship 2014,G_16,2014,10,2014-10-12,2014-10-26,14,Tier 3 (B-Tier / Minor),Offline (LAN),Bandai Namco,Indonesia,Jakarta,IDN,41032.51,0,195683,67912,7606.14,112,TM_00125,0.2097
TN_005270,Street Fighter 6 Tier Championship 2024,G_17,2024,9,2024-09-07,2024-09-12,5,Tier 4 (Regional / Qualifier),Online,PGL,Online,Online,GLB,31206.29,0,132254,59054,2066.89,35,TM_00091,0.236
TN_005271,Teamfight Tactics Tier Championship 2013,G_19,2013,10,2013-10-25,2013-10-31,6,Tier 3 (B-Tier / Minor),Online,Riot Games,Online,Online,GLB,134444.16,0,143862,57318,2751.26,48,TM_00079,0.9345
TN_005272,VALORANT Tier Championship 2014,G_04,2014,1,2014-01-04,2014-01-16,12,Tier 3 (B-Tier / Minor),Online,Riot Games,Online,Online,GLB,81005.56,0,190807,76167,6398.03,84,TM_00016,0.4245
TN_005273,StarCraft II Tier Championship 2022,G_13,2022,2,2022-02-05,2022-02-08,3,Tier 4 (Regional / Qualifier),Offline (LAN),Blizzard,Saudi Arabia,Riyadh,SAU,8080.96,0,26584,10420,250.08,24,TM_00155,0.304
TN_005274,Rainbow Six Siege Tier Championship 2017,G_09,2017,7,2017-07-04,2017-08-08,35,Tier 2 (A-Tier / Major),Offline (LAN),Ubisoft,Singapore,Singapore,SGP,723553.64,0,853595,269005,56491.05,210,TM_00084,0.8477
TN_005275,Arena of Valor Tier Championship 2019,G_06,2019,7,2019-07-02,2019-08-02,31,Tier 2 (A-Tier / Major),Offline (LAN),Tencent / Garena,United Kingdom,London,GBR,1342510.99,0,555152,156563,24267.26,155,TM_00031,2.4183
TN_005276,Tekken 8 Tier Championship 2016,G_16,2016,8,2016-08-05,2016-08-08,3,Tier 3 (B-Tier / Minor),Online,PGL,Online,Online,GLB,36986.0,0,182488,52594,788.91,15,TM_00160,0.2027
TN_005277,Dota 2 Tier Championship 2018,G_02,2018,4,2018-04-21,2018-05-02,11,Tier 3 (B-Tier / Minor),Offline (LAN),Valve,Poland,Katowice,POL,190451.05,1,237194,86034,4731.87,55,TM_00129,0.8029
TN_005278,PUBG Mobile Tier Championship 2015,G_05,2015,2,2015-02-06,2015-02-09,3,Tier 3 (B-Tier / Minor),Online,Krafton / Tencent,Online,Online,GLB,27462.89,0,302629,130051,3121.22,24,TM_00139,0.0907
TN_005279,Counter-Strike 2 Tier Championship 2019,G_03,2019,7,2019-07-28,2019-08-24,27,Tier 2 (A-Tier / Major),Offline (LAN),PGL,United Kingdom,London,GBR,478368.94,0,1993491,707144,152743.1,216,TM_00102,0.24
TN_005280,Overwatch 2 Tier Championship 2019,G_11,2019,3,2019-03-01,2019-03-07,6,Tier 3 (B-Tier / Minor),Online,Blizzard,Online,Online,GLB,30034.65,0,331721,105669,5072.11,48,TM_00158,0.0905
TN_005281,CrossFire Tier Championship 2014,G_20,2014,4,2014-04-10,2014-04-17,7,Tier 3 (B-Tier / Minor),Online,Moonton,Online,Online,GLB,54784.39,0,221089,83012,3486.5,42,TM_00026,0.2478
TN_005282,Free Fire Tier Championship 2019,G_14,2019,7,2019-07-12,2019-07-22,10,Tier 3 (B-Tier / Minor),Offline (LAN),ESL FACEIT Group,Philippines,Manila,PHL,120255.36,0,232360,81256,6500.48,80,TM_00097,0.5175
TN_005283,StarCraft II Tier Championship 2017,G_13,2017,11,2017-11-04,2017-11-29,25,Tier 2 (A-Tier / Major),Offline (LAN),Blizzard,South Korea,Seoul,KOR,136517.93,0,852475,240440,48088.0,200,TM_00177,0.1601
TN_005284,Dota 2 Tier Championship 2018,G_02,2018,11,2018-11-28,2018-12-27,29,Tier 2 (A-Tier / Major),Offline (LAN),Valve,Singapore,Singapore,SGP,122238.49,1,624108,184171,37386.71,203,TM_00062,0.1959
TN_005285,PUBG Mobile Tier Championship 2013,G_05,2013,4,2013-04-19,2013-05-18,29,Tier 1 (S-Tier / Premier),Offline (LAN),Krafton / Tencent,Philippines,Manila,PHL,4157344.67,0,3024003,1097245,254560.84,232,TM_00139,1.3748
TN_005286,Rocket League Tier Championship 2014,G_10,2014,1,2014-01-11,2014-02-06,26,Tier 1 (S-Tier / Premier),Offline (LAN),Garena,Vietnam,Hanoi,VNM,948331.65,0,4158637,1486957,231965.29,156,TM_00124,0.228
TN_005287,CrossFire Tier Championship 2024,G_20,2024,10,2024-10-08,2024-11-03,26,Tier 2 (A-Tier / Major),Offline (LAN),Smilegate,United States,Los Angeles,USA,926099.48,0,1633750,520481,94727.54,182,TM_00109,0.5669
TN_005288,Rocket League Tier Championship 2020,G_10,2020,12,2020-12-20,2020-12-23,3,Tier 4 (Regional / Qualifier),Online,Psyonix,Online,Online,GLB,53919.05,0,89439,33146,696.07,21,TM_00166,0.6029
TN_005289,PUBG: Battlegrounds Tier Championship 2017,G_18,2017,5,2017-05-14,2017-06-04,21,Tier 2 (A-Tier / Major),Offline (LAN),ESL FACEIT Group,United Kingdom,London,GBR,303319.01,0,477516,197632,29051.9,147,TM_00027,0.6352
TN_005290,League of Legends Tier Championship 2015,G_01,2015,9,2015-09-17,2015-09-26,9,Tier 4 (Regional / Qualifier),Online,Moonton,Online,Online,GLB,23306.47,0,50100,15560,700.2,45,TM_00002,0.4652
TN_005291,Arena of Valor Tier Championship 2023,G_06,2023,1,2023-01-28,2023-02-21,24,Tier 2 (A-Tier / Major),Offline (LAN),Tencent / Garena,Germany,Berlin,DEU,774019.3,0,1241917,500794,72114.34,144,TM_00011,0.6232
TN_005292,Dota 2 Tier Championship 2024,G_02,2024,2,2024-02-05,2024-03-03,27,Tier 2 (A-Tier / Major),Offline (LAN),Garena,Germany,Berlin,DEU,1066962.15,1,1031639,456972,74029.46,162,TM_00129,1.0342
TN_005293,StarCraft II Tier Championship 2018,G_13,2018,6,2018-06-09,2018-06-20,11,Tier 4 (Regional / Qualifier),Offline (LAN),Blizzard,United Kingdom,London,GBR,38970.57,0,52083,16347,899.09,55,TM_00036,0.7482
TN_005294,Tekken 8 Tier Championship 2022,G_16,2022,11,2022-11-02,2022-12-02,30,Tier 2 (A-Tier / Major),Offline (LAN),ESL FACEIT Group,Singapore,Singapore,SGP,208345.81,0,798404,263321,55297.41,210,TM_00128,0.261
TN_005295,StarCraft II Tier Championship 2016,G_13,2016,1,2016-01-28,2016-02-01,4,Tier 3 (B-Tier / Minor),Online,BLAST,Online,Online,GLB,68529.76,0,298001,128103,4099.3,32,TM_00177,0.23
TN_005296,Street Fighter 6 Tier Championship 2019,G_17,2019,2,2019-02-27,2019-03-07,8,Tier 4 (Regional / Qualifier),Online,Moonton,Online,Online,GLB,19744.3,0,67805,24128,1544.19,64,TM_00151,0.2912
TN_005297,Rainbow Six Siege Tier Championship 2013,G_09,2013,12,2013-12-01,2013-12-04,3,Tier 3 (B-Tier / Minor),Online,Ubisoft,Online,Online,GLB,144925.1,0,126197,45276,679.14,15,TM_00133,1.1484
TN_005298,PUBG: Battlegrounds Tier Championship 2018,G_18,2018,2,2018-02-19,2018-03-04,13,Tier 3 (B-Tier / Minor),Online,Krafton,Online,Online,GLB,144086.24,0,361034,103274,6712.81,65,TM_00163,0.3991
TN_005299,Overwatch 2 Tier Championship 2018,G_11,2018,1,2018-01-15,2018-01-21,6,Tier 4 (Regional / Qualifier),Online,Blizzard,Online,Online,GLB,35847.29,0,47706,17359,729.08,42,TM_00158,0.7514
TN_005300,League of Legends Tier Championship 2012,G_01,2012,5,2012-05-13,2012-06-03,21,Tier 2 (A-Tier / Major),Offline (LAN),BLAST,Saudi Arabia,Riyadh,SAU,187316.71,0,110636,34839,5852.95,168,TM_00023,1.6931
TN_005301,Free Fire Tier Championship 2019,G_14,2019,5,2019-05-08,2019-05-17,9,Tier 4 (Regional / Qualifier),Online,Garena,Online,Online,GLB,13959.0,0,32579,9912,535.25,54,TM_00040,0.4285
TN_005302,PUBG: Battlegrounds Tier Championship 2021,G_18,2021,10,2021-10-21,2021-10-24,3,Tier 4 (Regional / Qualifier),Online,Moonton,Online,Online,GLB,7349.07,0,111344,35344,742.22,21,TM_00095,0.066
TN_005303,CrossFire Tier Championship 2013,G_20,2013,2,2013-02-07,2013-02-19,12,Tier 4 (Regional / Qualifier),Offline (LAN),Smilegate,United States,Seattle,USA,57376.94,0,2000,747,62.75,84,TM_00138,28.6885
TN_005304,Street Fighter 6 Tier Championship 2022,G_17,2022,10,2022-10-13,2022-10-29,16,Tier 2 (A-Tier / Major),Offline (LAN),Moonton,United Kingdom,London,GBR,744673.86,0,1376888,518691,49794.34,96,TM_00041,0.5408
TN_005305,VALORANT Tier Championship 2016,G_04,2016,3,2016-03-04,2016-03-10,6,Tier 3 (B-Tier / Minor),Online,Riot Games,Online,Online,GLB,69575.99,0,200746,77513,2325.39,30,TM_00030,0.3466
TN_005306,Apex Legends Tier Championship 2020,G_12,2020,6,2020-06-10,2020-07-15,35,Tier 2 (A-Tier / Major),Offline (LAN),EA / Respawn,Germany,Cologne,DEU,693853.15,0,997469,362968,88927.16,245,TM_00085,0.6956
TN_005307,PUBG: Battlegrounds Tier Championship 2022,G_18,2022,11,2022-11-26,2022-12-10,14,Tier 3 (B-Tier / Minor),Online,PGL,Online,Online,GLB,152416.31,0,176155,77258,7571.28,98,TM_00119,0.8652
TN_005308,Overwatch 2 Tier Championship 2021,G_11,2021,11,2021-11-03,2021-11-19,16,Tier 2 (A-Tier / Major),Offline (LAN),Blizzard,United States,Seattle,USA,166958.22,0,1720793,669863,53589.04,80,TM_00110,0.097
TN_005309,Tekken 8 Tier Championship 2015,G_16,2015,4,2015-04-25,2015-05-07,12,Tier 3 (B-Tier / Minor),Offline (LAN),Bandai Namco,Thailand,Bangkok,THA,67351.28,0,264619,91604,7694.74,84,TM_00125,0.2545
TN_005310,Rainbow Six Siege Tier Championship 2015,G_09,2015,12,2015-12-01,2015-12-13,12,Tier 3 (B-Tier / Minor),Online,Ubisoft,Online,Online,GLB,88822.8,0,335789,137219,11526.4,84,TM_00049,0.2645
TN_005311,StarCraft II Tier Championship 2013,G_13,2013,3,2013-03-22,2013-04-03,12,Tier 3 (B-Tier / Minor),Online,BLAST,Online,Online,GLB,62277.9,0,89138,32877,1972.62,60,TM_00173,0.6987
TN_005312,StarCraft II Tier Championship 2019,G_13,2019,3,2019-03-11,2019-04-13,33,Tier 1 (S-Tier / Premier),Offline (LAN),Blizzard,Saudi Arabia,Riyadh,SAU,1462204.2,0,3505546,1552771,256207.21,165,TM_00177,0.4171
TN_005313,Street Fighter 6 Tier Championship 2023,G_17,2023,12,2023-12-22,2023-12-28,6,Tier 4 (Regional / Qualifier),Online,Capcom,Online,Online,GLB,19394.81,0,74095,23713,853.67,36,TM_00041,0.2618
TN_005314,Rocket League Tier Championship 2013,G_10,2013,4,2013-04-18,2013-04-29,11,Tier 4 (Regional / Qualifier),Online,Garena,Online,Online,GLB,17030.59,0,74629,30199,2657.51,88,TM_00050,0.2282
TN_005315,Arena of Valor Tier Championship 2013,G_06,2013,8,2013-08-13,2013-08-22,9,Tier 3 (B-Tier / Minor),Online,Tencent / Garena,Online,Online,GLB,65978.79,0,166558,66218,2979.81,45,TM_00176,0.3961
TN_005316,Call of Duty: Warzone Tier Championship 2013,G_15,2013,11,2013-11-13,2013-11-18,5,Tier 3 (B-Tier / Minor),Online,Activision,Online,Online,GLB,37272.51,0,154061,51634,1807.19,35,TM_00164,0.2419
TN_005317,Apex Legends Tier Championship 2026,G_12,2026,2,2026-02-07,2026-02-10,3,Tier 3 (B-Tier / Minor),Offline (LAN),EA / Respawn,Vietnam,Ho Chi Minh City,VNM,33547.64,0,2000,639,11.5,18,TM_00085,16.7738
TN_005318,Rainbow Six Siege Tier Championship 2018,G_09,2018,10,2018-10-20,2018-10-30,10,Tier 3 (B-Tier / Minor),Online,Moonton,Online,Online,GLB,25642.15,0,117532,33308,1998.48,60,TM_00127,0.2182
TN_005319,PUBG: Battlegrounds Tier Championship 2014,G_18,2014,9,2014-09-15,2014-09-22,7,Tier 4 (Regional / Qualifier),Offline (LAN),Krafton,Vietnam,Ho Chi Minh City,VNM,31194.2,0,28838,12697,533.27,42,TM_00119,1.0817
TN_005320,Rainbow Six Siege Tier Championship 2024,G_09,2024,1,2024-01-17,2024-02-16,30,Tier 2 (A-Tier / Major),Offline (LAN),Ubisoft,United States,Seattle,USA,592308.2,0,1593945,521919,93945.42,180,TM_00123,0.3716
TN_005321,Rocket League Tier Championship 2022,G_10,2022,7,2022-07-08,2022-07-13,5,Tier 4 (Regional / Qualifier),Online,Moonton,Online,Online,GLB,5697.94,0,109275,41470,1244.1,30,TM_00118,0.0521
TN_005322,Rainbow Six Siege Tier Championship 2022,G_09,2022,11,2022-11-20,2022-12-03,13,Tier 3 (B-Tier / Minor),Online,Ubisoft,Online,Online,GLB,26286.47,0,325963,111606,11607.02,104,TM_00133,0.0806
TN_005323,Street Fighter 6 Tier Championship 2013,G_17,2013,12,2013-12-01,2013-12-06,5,Tier 4 (Regional / Qualifier),Online,Garena,Online,Online,GLB,15346.06,0,63819,28225,1129.0,40,TM_00074,0.2405
TN_005324,Mobile Legends: Bang Bang Tier Championship 2017,G_07,2017,4,2017-04-17,2017-04-22,5,Tier 3 (B-Tier / Minor),Online,Moonton,Online,Online,GLB,163855.82,0,125674,46248,1156.2,25,TM_00054,1.3038
TN_005325,Mobile Legends: Bang Bang Tier Championship 2015,G_07,2015,8,2015-08-04,2015-08-11,7,Tier 4 (Regional / Qualifier),Offline (LAN),Moonton,Thailand,Bangkok,THA,5140.07,0,76244,27393,958.75,35,TM_00175,0.0674
TN_005326,CrossFire Tier Championship 2018,G_20,2018,9,2018-09-11,2018-10-02,21,Tier 1 (S-Tier / Premier),Offline (LAN),PGL,United States,Seattle,USA,3346137.95,0,4186978,1278233,134214.46,105,TM_00156,0.7992
TN_005327,Free Fire Tier Championship 2015,G_14,2015,2,2015-02-27,2015-03-29,30,Tier 2 (A-Tier / Major),Offline (LAN),Garena,United Kingdom,London,GBR,710581.27,0,971074,325378,48806.7,150,TM_00040,0.7317
TN_005328,Call of Duty: Warzone Tier Championship 2018,G_15,2018,6,2018-06-15,2018-06-24,9,Tier 3 (B-Tier / Minor),Offline (LAN),Garena,Saudi Arabia,Riyadh,SAU,58367.17,0,133515,42360,3049.92,72,TM_00051,0.4372
TN_005329,Apex Legends Tier Championship 2018,G_12,2018,2,2018-02-19,2018-02-24,5,Tier 4 (Regional / Qualifier),Online,EA / Respawn,Online,Online,GLB,7458.6,0,108316,31972,959.16,30,TM_00107,0.0689
