Tournament_ID,Tournament_Name,Game_ID,Year,Month,Start_Date,End_Date,Duration_Days,Tier,Tournament_Type,Organizer,Host_Country,Host_City,Host_Country_ISO,Prize_Pool_USD,Is_Crowdfunded,Peak_Viewers,Average_Viewers,Hours_Watched_Thousands,Air_Time_Hours,Winning_Team_ID,Prize_Per_Viewer_Ratio,Prize_Pool_Cleaned,Prize_Pool_Capped,Audience_Retention_Rate,Daily_Hours_Watched
TN_004994,StarCraft II Tier Championship 2015,G_13,2015,1,2015-01-17,2015-02-16,30,Tier 2 (A-Tier / Major),Offline (LAN),Blizzard,Vietnam,Hanoi,VNM,383924.55,0,1261531,437058,91782.18,210,TM_00177,0.3043,383924.55,383924.55,34.65,3059406.0
TN_004995,PUBG: Battlegrounds Tier Championship 2025,G_18,2025,3,2025-03-18,2025-03-27,9,Tier 3 (B-Tier / Minor),Offline (LAN),Krafton,Vietnam,Ho Chi Minh City,VNM,33370.09,0,324655,103678,7464.82,72,TM_00163,0.1028,33370.09,33370.09,31.93,829424.44
TN_004996,Dota 2 Tier Championship 2022,G_02,2022,8,2022-08-02,2022-08-31,29,Tier 2 (A-Tier / Major),Offline (LAN),Valve,France,Paris,FRA,134243.81,1,624823,268167,54437.9,203,TM_00062,0.2149,134243.81,134243.81,42.92,1877168.97
TN_004997,League of Legends Tier Championship 2017,G_01,2017,7,2017-07-15,2017-07-27,12,Tier 3 (B-Tier / Minor),Online,Garena,Online,Online,GLB,86943.62,0,222541,83417,5005.02,60,TM_00001,0.3907,86943.62,86943.62,37.48,417085.0
TN_004998,Rocket League Tier Championship 2020,G_10,2020,12,2020-12-01,2020-12-12,11,Tier 3 (B-Tier / Minor),Online,Psyonix,Online,Online,GLB,25429.42,0,287970,121483,8017.88,66,TM_00124,0.0883,25429.42,25429.42,42.19,728898.18
TN_004999,League of Legends Tier Championship 2019,G_01,2019,1,2019-01-21,2019-01-30,9,Tier 3 (B-Tier / Minor),Offline (LAN),BLAST,Saudi Arabia,Riyadh,SAU,65266.92,0,398463,116723,7353.55,63,TM_00007,0.1638,65266.92,65266.92,29.29,817061.11
TN_005000,VALORANT Tier Championship 2021,G_04,2021,1,2021-01-11,2021-01-19,8,Tier 3 (B-Tier / Minor),Offline (LAN),Riot Games,France,Paris,FRA,124162.56,0,209010,91854,5143.82,56,TM_00016,0.5941,124162.56,124162.56,43.95,642977.5
TN_005001,VALORANT Tier Championship 2019,G_04,2019,12,2019-12-01,2019-12-11,10,Tier 4 (Regional / Qualifier),Offline (LAN),Riot Games,United States,Los Angeles,USA,29388.08,0,28101,12588,755.28,60,TM_00073,1.0458,29388.08,29388.08,44.8,75528.0
TN_005002,Fortnite Tier Championship 2025,G_08,2025,8,2025-08-06,2025-08-16,10,Tier 3 (B-Tier / Minor),Online,Epic Games,Online,Online,GLB,168031.44,0,607434,193890,15511.2,80,TM_00034,0.2766,168031.44,168031.44,31.92,1551120.0
TN_005003,Call of Duty: Warzone Tier Championship 2024,G_15,2024,4,2024-04-24,2024-04-29,5,Tier 3 (B-Tier / Minor),Online,Activision,Online,Online,GLB,27378.14,0,281852,97103,2913.09,30,TM_00058,0.0971,27378.14,27378.14,34.45,582618.0
TN_005004,Rainbow Six Siege Tier Championship 2022,G_09,2022,10,2022-10-01,2022-11-01,31,Tier 1 (S-Tier / Premier),Offline (LAN),PGL,United States,Seattle,USA,1257930.87,0,4895954,1406330,261577.38,186,TM_00084,0.2569,1257930.87,852341.4587500001,28.72,8437980.0
TN_005005,Counter-Strike 2 Tier Championship 2021,G_03,2021,1,2021-01-12,2021-01-28,16,Tier 2 (A-Tier / Major),Offline (LAN),Valve,United States,Seattle,USA,214650.03,0,1154680,471599,45273.5,96,TM_00144,0.1859,214650.03,214650.03,40.84,2829593.75
TN_005006,Rocket League Tier Championship 2023,G_10,2023,2,2023-02-27,2023-03-21,22,Tier 2 (A-Tier / Major),Offline (LAN),Psyonix,Poland,Katowice,POL,157400.23,0,1393394,392475,43172.25,110,TM_00028,0.113,157400.23,157400.23,28.17,1962375.0
TN_005007,Dota 2 Tier Championship 2021,G_02,2021,7,2021-07-07,2021-07-16,9,Tier 4 (Regional / Qualifier),Online,Valve,Online,Online,GLB,33205.32,1,40850,17755,798.98,45,TM_00004,0.8129,33205.32,33205.32,43.46,88775.56
TN_005008,Tekken 8 Tier Championship 2014,G_16,2014,2,2014-02-20,2014-03-17,25,Tier 1 (S-Tier / Premier),Offline (LAN),ESL FACEIT Group,China,Shanghai,CHN,2978074.14,0,2953157,1159813,173971.95,150,TM_00162,1.0084,2978074.14,852341.4587500001,39.27,6958878.0
TN_005009,Free Fire Tier Championship 2024,G_14,2024,5,2024-05-02,2024-05-26,24,Tier 1 (S-Tier / Premier),Offline (LAN),Garena,Indonesia,Jakarta,IDN,3327045.05,0,6249915,2508861,301063.32,120,TM_00097,0.5323,3327045.05,852341.4587500001,40.14,12544305.0
TN_005010,Apex Legends Tier Championship 2022,G_12,2022,2,2022-02-22,2022-03-04,10,Tier 3 (B-Tier / Minor),Online,EA / Respawn,Online,Online,GLB,108083.28,0,218970,78739,5511.73,70,TM_00038,0.4936,108083.28,108083.28,35.96,551173.0
TN_005011,Teamfight Tactics Tier Championship 2013,G_19,2013,8,2013-08-26,2013-09-09,14,Tier 3 (B-Tier / Minor),Offline (LAN),ESL FACEIT Group,United States,Los Angeles,USA,119836.92,0,94539,35749,4003.89,112,TM_00099,1.2676,119836.92,119836.92,37.81,285992.14
TN_005012,CrossFire Tier Championship 2014,G_20,2014,1,2014-01-22,2014-02-13,22,Tier 2 (A-Tier / Major),Offline (LAN),Smilegate,Indonesia,Jakarta,IDN,706748.31,0,623779,228918,35253.37,154,TM_00165,1.133,706748.31,706748.31,36.7,1602425.91
TN_005013,Rocket League Tier Championship 2020,G_10,2020,8,2020-08-19,2020-08-30,11,Tier 4 (Regional / Qualifier),Offline (LAN),Psyonix,Philippines,Manila,PHL,10294.43,0,73773,22848,2010.62,88,TM_00115,0.1395,10294.43,10294.43,30.97,182783.64
TN_005014,Call of Duty: Warzone Tier Championship 2019,G_15,2019,4,2019-04-21,2019-05-04,13,Tier 3 (B-Tier / Minor),Online,Activision,Online,Online,GLB,66889.61,0,258119,105141,6834.16,65,TM_00090,0.2591,66889.61,66889.61,40.73,525704.62
TN_005015,Dota 2 Tier Championship 2014,G_02,2014,3,2014-03-26,2014-04-02,7,Tier 3 (B-Tier / Minor),Online,ESL FACEIT Group,Online,Online,GLB,101978.07,1,237322,79646,4460.18,56,TM_00003,0.4297,101978.07,101978.07,33.56,637168.57
TN_005016,Apex Legends Tier Championship 2020,G_12,2020,12,2020-12-22,2020-12-29,7,Tier 4 (Regional / Qualifier),Offline (LAN),BLAST,South Korea,Seoul,KOR,19072.09,0,89520,27970,978.95,35,TM_00152,0.213,19072.09,19072.09,31.24,139850.0
TN_005017,Counter-Strike 2 Tier Championship 2015,G_03,2015,4,2015-04-18,2015-05-01,13,Tier 3 (B-Tier / Minor),Online,Moonton,Online,Online,GLB,55597.44,0,138009,51229,3329.89,65,TM_00009,0.4029,55597.44,55597.44,37.12,256145.38
TN_005018,PUBG Mobile Tier Championship 2025,G_05,2025,10,2025-10-02,2025-10-19,17,Tier 2 (A-Tier / Major),Offline (LAN),BLAST,United States,Seattle,USA,287319.29,0,1631392,478142,56898.9,119,TM_00139,0.1761,287319.29,287319.29,29.31,3346994.12
TN_005019,PUBG: Battlegrounds Tier Championship 2017,G_18,2017,12,2017-12-14,2017-12-24,10,Tier 3 (B-Tier / Minor),Online,Krafton,Online,Online,GLB,167644.55,0,128612,42985,3438.8,80,TM_00027,1.3035,167644.55,167644.55,33.42,343880.0
TN_005020,Apex Legends Tier Championship 2018,G_12,2018,8,2018-08-15,2018-08-31,16,Tier 1 (S-Tier / Premier),Offline (LAN),Moonton,Philippines,Manila,PHL,2261735.79,0,3510456,1540987,172590.54,112,TM_00038,0.6443,2261735.79,852341.4587500001,43.9,10786908.75
TN_005021,Apex Legends Tier Championship 2016,G_12,2016,3,2016-03-09,2016-03-23,14,Tier 3 (B-Tier / Minor),Offline (LAN),EA / Respawn,Indonesia,Jakarta,IDN,54777.8,0,270038,111622,7813.54,70,TM_00107,0.2029,54777.8,54777.8,41.34,558110.0
TN_005022,PUBG: Battlegrounds Tier Championship 2024,G_18,2024,2,2024-02-16,2024-02-19,3,Tier 4 (Regional / Qualifier),Online,Krafton,Online,Online,GLB,6215.17,0,59267,21712,390.82,18,TM_00119,0.1049,6215.17,6215.17,36.63,130273.33
TN_005023,Rocket League Tier Championship 2019,G_10,2019,2,2019-02-15,2019-03-10,23,Tier 2 (A-Tier / Major),Offline (LAN),Psyonix,Philippines,Manila,PHL,791057.12,0,843677,257651,41481.81,161,TM_00028,0.9376,791057.12,791057.12,30.54,1803556.96
TN_005024,Arena of Valor Tier Championship 2018,G_06,2018,2,2018-02-16,2018-02-26,10,Tier 3 (B-Tier / Minor),Online,Tencent / Garena,Online,Online,GLB,167629.06,0,50401,17065,853.25,50,TM_00170,3.3259,167629.06,167629.06,33.86,85325.0
TN_005025,League of Legends Tier Championship 2024,G_01,2024,3,2024-03-05,2024-04-05,31,Tier 2 (A-Tier / Major),Offline (LAN),Riot Games,Poland,Katowice,POL,1247341.44,0,1829949,536137,83101.24,155,TM_00146,0.6816,1247341.44,852341.4587500001,29.3,2680685.16
TN_005026,Counter-Strike 2 Tier Championship 2015,G_03,2015,5,2015-05-23,2015-05-29,6,Tier 4 (Regional / Qualifier),Offline (LAN),BLAST,Thailand,Bangkok,THA,12371.27,0,67134,25521,1225.01,48,TM_00078,0.1843,12371.27,12371.27,38.02,204168.33
TN_005027,Dota 2 Tier Championship 2019,G_02,2019,9,2019-09-28,2019-10-26,28,Tier 2 (A-Tier / Major),Offline (LAN),Valve,Germany,Berlin,DEU,259778.8,1,846697,283668,63541.63,224,TM_00129,0.3068,259778.8,259778.8,33.5,2269343.93
TN_005028,Overwatch 2 Tier Championship 2019,G_11,2019,11,2019-11-05,2019-11-11,6,Tier 3 (B-Tier / Minor),Offline (LAN),Blizzard,Singapore,Singapore,SGP,141626.76,0,245026,75332,2711.95,36,TM_00110,0.578,141626.76,141626.76,30.74,451991.67
TN_005029,Free Fire Tier Championship 2015,G_14,2015,1,2015-01-20,2015-02-23,34,Tier 2 (A-Tier / Major),Offline (LAN),Garena,Thailand,Bangkok,THA,656410.34,0,523703,186103,37965.01,204,TM_00043,1.2534,656410.34,656410.34,35.54,1116617.94
TN_005030,CrossFire Tier Championship 2012,G_20,2012,9,2012-09-09,2012-09-20,11,Tier 3 (B-Tier / Minor),Online,Smilegate,Online,Online,GLB,69505.58,0,45403,15586,1371.57,88,TM_00142,1.5309,69505.58,69505.58,34.33,124688.18
TN_005031,CrossFire Tier Championship 2022,G_20,2022,4,2022-04-12,2022-04-26,14,Tier 3 (B-Tier / Minor),Online,Smilegate,Online,Online,GLB,63975.18,0,203862,82589,9249.97,112,TM_00021,0.3138,63975.18,63975.18,40.51,660712.14
TN_005032,Free Fire Tier Championship 2013,G_14,2013,3,2013-03-15,2013-04-17,33,Tier 2 (A-Tier / Major),Offline (LAN),Garena,Germany,Berlin,DEU,272620.83,0,364524,146287,28964.83,198,TM_00040,0.7479,272620.83,272620.83,40.13,877722.12
TN_005033,CrossFire Tier Championship 2016,G_20,2016,4,2016-04-21,2016-05-20,29,Tier 2 (A-Tier / Major),Offline (LAN),ESL FACEIT Group,Singapore,Singapore,SGP,1543771.93,0,670851,189841,33032.33,174,TM_00026,2.3012,1543771.93,852341.4587500001,28.3,1139045.86
TN_005034,Counter-Strike 2 Tier Championship 2019,G_03,2019,12,2019-12-09,2019-12-12,3,Tier 4 (Regional / Qualifier),Online,Moonton,Online,Online,GLB,32294.87,0,110426,36484,656.71,18,TM_00006,0.2925,32294.87,32294.87,33.04,218903.33
TN_005035,VALORANT Tier Championship 2017,G_04,2017,10,2017-10-17,2017-11-21,35,Tier 1 (S-Tier / Premier),Offline (LAN),Garena,Indonesia,Jakarta,IDN,1745103.63,0,2551768,916296,192422.16,210,TM_00169,0.6839,1745103.63,852341.4587500001,35.91,5497776.0
TN_005036,Call of Duty: Warzone Tier Championship 2017,G_15,2017,12,2017-12-20,2018-01-15,26,Tier 1 (S-Tier / Premier),Offline (LAN),BLAST,Vietnam,Ho Chi Minh City,VNM,1716150.17,0,3351173,1431182,260475.12,182,TM_00093,0.5121,1716150.17,852341.4587500001,42.71,10018273.85
TN_005037,Free Fire Tier Championship 2023,G_14,2023,5,2023-05-05,2023-05-26,21,Tier 2 (A-Tier / Major),Offline (LAN),Moonton,Saudi Arabia,Riyadh,SAU,100428.47,0,1895303,814611,102640.99,126,TM_00022,0.053,100428.47,100428.47,42.98,4887666.19
TN_005038,PUBG Mobile Tier Championship 2023,G_05,2023,6,2023-06-24,2023-07-03,9,Tier 4 (Regional / Qualifier),Online,BLAST,Online,Online,GLB,8749.35,0,137473,39211,2117.39,54,TM_00048,0.0636,8749.35,8749.35,28.52,235265.56
TN_005039,VALORANT Tier Championship 2025,G_04,2025,12,2025-12-08,2025-12-20,12,Tier 3 (B-Tier / Minor),Online,ESL FACEIT Group,Online,Online,GLB,221359.35,0,265488,104455,10027.68,96,TM_00086,0.8338,221359.35,221359.35,39.34,835640.0
TN_005040,Mobile Legends: Bang Bang Tier Championship 2020,G_07,2020,11,2020-11-15,2020-11-20,5,Tier 3 (B-Tier / Minor),Offline (LAN),Moonton,Indonesia,Jakarta,IDN,47229.92,0,376229,134477,4034.31,30,TM_00015,0.1255,47229.92,47229.92,35.74,806862.0
TN_005041,Teamfight Tactics Tier Championship 2023,G_19,2023,8,2023-08-08,2023-08-16,8,Tier 3 (B-Tier / Minor),Online,PGL,Online,Online,GLB,223580.24,0,327236,113311,5438.93,48,TM_00106,0.6832,223580.24,223580.24,34.63,679866.25
TN_005042,Apex Legends Tier Championship 2019,G_12,2019,5,2019-05-01,2019-06-04,34,Tier 2 (A-Tier / Major),Offline (LAN),PGL,Indonesia,Jakarta,IDN,305501.51,0,1178464,475649,80860.33,170,TM_00145,0.2592,305501.51,305501.51,40.36,2378245.0
TN_005043,CrossFire Tier Championship 2025,G_20,2025,2,2025-02-14,2025-02-23,9,Tier 4 (Regional / Qualifier),Online,PGL,Online,Online,GLB,74437.84,0,105587,43850,2367.9,54,TM_00138,0.705,74437.84,74437.84,41.53,263100.0
TN_005044,PUBG Mobile Tier Championship 2016,G_05,2016,5,2016-05-25,2016-05-28,3,Tier 4 (Regional / Qualifier),Online,ESL FACEIT Group,Online,Online,GLB,32643.9,0,98039,30728,645.29,21,TM_00024,0.333,32643.9,32643.9,31.34,215096.67
TN_005045,Mobile Legends: Bang Bang Tier Championship 2024,G_07,2024,12,2024-12-05,2024-12-13,8,Tier 3 (B-Tier / Minor),Offline (LAN),Moonton,United States,Los Angeles,USA,75039.22,0,453508,162290,10386.56,64,TM_00054,0.1655,75039.22,75039.22,35.79,1298320.0
TN_005046,Apex Legends Tier Championship 2018,G_12,2018,12,2018-12-07,2018-12-31,24,Tier 2 (A-Tier / Major),Offline (LAN),PGL,Vietnam,Hanoi,VNM,566068.19,0,653833,265153,50909.38,192,TM_00145,0.8658,566068.19,566068.19,40.55,2121224.17
TN_005047,Overwatch 2 Tier Championship 2019,G_11,2019,4,2019-04-13,2019-05-13,30,Tier 1 (S-Tier / Premier),Offline (LAN),Moonton,Germany,Berlin,DEU,1965399.83,0,3293299,1142604,274224.96,240,TM_00147,0.5968,1965399.83,852341.4587500001,34.69,9140832.0
TN_005048,Dota 2 Tier Championship 2021,G_02,2021,3,2021-03-07,2021-03-15,8,Tier 4 (Regional / Qualifier),Offline (LAN),Garena,Poland,Katowice,POL,11500.7,1,129895,51712,2068.48,40,TM_00003,0.0885,11500.7,11500.7,39.81,258560.0
TN_005049,Street Fighter 6 Tier Championship 2017,G_17,2017,5,2017-05-09,2017-05-16,7,Tier 4 (Regional / Qualifier),Online,Capcom,Online,Online,GLB,44388.22,0,34697,11127,545.22,49,TM_00154,1.2793,44388.22,44388.22,32.07,77888.57
TN_005050,Call of Duty: Warzone Tier Championship 2022,G_15,2022,6,2022-06-26,2022-07-30,34,Tier 2 (A-Tier / Major),Offline (LAN),Activision,United States,Seattle,USA,558312.16,0,1440141,425790,101338.02,238,TM_00164,0.3877,558312.16,558312.16,29.57,2980530.0
TN_005051,Free Fire Tier Championship 2018,G_14,2018,4,2018-04-09,2018-04-16,7,Tier 4 (Regional / Qualifier),Online,Garena,Online,Online,GLB,10273.1,0,4933,1651,69.34,42,TM_00043,2.0825,10273.1,10273.1,33.47,9905.71
TN_005052,Fortnite Tier Championship 2019,G_08,2019,2,2019-02-03,2019-02-07,4,Tier 3 (B-Tier / Minor),Online,Epic Games,Online,Online,GLB,49430.69,0,204521,77563,2482.02,32,TM_00066,0.2417,49430.69,49430.69,37.92,620505.0
TN_005053,Rocket League Tier Championship 2018,G_10,2018,6,2018-06-09,2018-06-21,12,Tier 3 (B-Tier / Minor),Online,Psyonix,Online,Online,GLB,144113.15,0,177995,53760,4515.84,84,TM_00080,0.8096,144113.15,144113.15,30.2,376320.0
TN_005054,Fortnite Tier Championship 2018,G_08,2018,5,2018-05-19,2018-06-17,29,Tier 2 (A-Tier / Major),Offline (LAN),Epic Games,Singapore,Singapore,SGP,511588.98,0,738037,239623,48643.47,203,TM_00105,0.6932,511588.98,511588.98,32.47,1677361.03
TN_005055,Counter-Strike 2 Tier Championship 2023,G_03,2023,3,2023-03-25,2023-04-28,34,Tier 1 (S-Tier / Premier),Offline (LAN),Moonton,United States,Los Angeles,USA,2084860.02,0,4551404,1846821,439543.4,238,TM_00108,0.4581,2084860.02,852341.4587500001,40.58,12927747.06
TN_005056,PUBG Mobile Tier Championship 2018,G_05,2018,3,2018-03-28,2018-04-23,26,Tier 1 (S-Tier / Premier),Offline (LAN),PGL,Vietnam,Ho Chi Minh City,VNM,2697958.81,0,5966796,2335006,303550.78,130,TM_00139,0.4522,2697958.81,852341.4587500001,39.13,11675030.0
TN_005057,Free Fire Tier Championship 2018,G_14,2018,6,2018-06-03,2018-06-08,5,Tier 3 (B-Tier / Minor),Online,Moonton,Online,Online,GLB,33207.36,0,294453,85943,2148.57,25,TM_00040,0.1128,33207.36,33207.36,29.19,429714.0
TN_005058,CrossFire Tier Championship 2021,G_20,2021,2,2021-02-14,2021-02-24,10,Tier 3 (B-Tier / Minor),Offline (LAN),Smilegate,Vietnam,Hanoi,VNM,52672.41,0,227350,92218,5533.08,60,TM_00120,0.2317,52672.41,52672.41,40.56,553308.0
TN_005059,Tekken 8 Tier Championship 2024,G_16,2024,5,2024-05-22,2024-06-14,23,Tier 1 (S-Tier / Premier),Offline (LAN),PGL,Indonesia,Jakarta,IDN,1754594.48,0,9376103,3604054,663145.94,184,TM_00162,0.1871,1754594.48,852341.4587500001,38.44,28832432.17
TN_005060,Fortnite Tier Championship 2019,G_08,2019,3,2019-03-09,2019-03-19,10,Tier 3 (B-Tier / Minor),Online,Epic Games,Online,Online,GLB,54861.01,0,324908,106353,6381.18,60,TM_00053,0.1689,54861.01,54861.01,32.73,638118.0
TN_005061,Overwatch 2 Tier Championship 2019,G_11,2019,6,2019-06-07,2019-06-20,13,Tier 3 (B-Tier / Minor),Online,Moonton,Online,Online,GLB,90281.83,0,281754,91493,9515.27,104,TM_00172,0.3204,90281.83,90281.83,32.47,731943.85
TN_005062,PUBG Mobile Tier Championship 2018,G_05,2018,6,2018-06-25,2018-07-20,25,Tier 1 (S-Tier / Premier),Offline (LAN),PGL,United States,Seattle,USA,1397878.3,0,4048661,1454113,181764.12,125,TM_00139,0.3453,1397878.3,852341.4587500001,35.92,7270564.8
TN_005063,PUBG: Battlegrounds Tier Championship 2015,G_18,2015,1,2015-01-15,2015-01-19,4,Tier 3 (B-Tier / Minor),Offline (LAN),Krafton,Singapore,Singapore,SGP,146400.93,0,98519,38219,1070.13,28,TM_00095,1.486,146400.93,146400.93,38.79,267532.5
TN_005064,Dota 2 Tier Championship 2025,G_02,2025,6,2025-06-21,2025-07-21,30,Tier 2 (A-Tier / Major),Offline (LAN),PGL,United States,Los Angeles,USA,164591.64,1,1153098,455744,95706.24,210,TM_00029,0.1427,164591.64,164591.64,39.52,3190208.0
TN_005065,Teamfight Tactics Tier Championship 2020,G_19,2020,8,2020-08-19,2020-09-23,35,Tier 1 (S-Tier / Premier),Offline (LAN),Riot Games,Germany,Berlin,DEU,2994041.6,0,6709175,2637171,553805.91,210,TM_00063,0.4463,2994041.6,852341.4587500001,39.31,15823026.0
TN_005066,Fortnite Tier Championship 2018,G_08,2018,1,2018-01-11,2018-01-22,11,Tier 3 (B-Tier / Minor),Offline (LAN),PGL,Saudi Arabia,Riyadh,SAU,86657.21,0,412149,144091,11095.01,77,TM_00105,0.2103,86657.21,86657.21,34.96,1008637.27
TN_005067,PUBG Mobile Tier Championship 2014,G_05,2014,6,2014-06-24,2014-07-10,16,Tier 1 (S-Tier / Premier),Offline (LAN),ESL FACEIT Group,Poland,Katowice,POL,2360629.05,0,2386350,870233,69618.64,80,TM_00139,0.9892,2360629.05,852341.4587500001,36.47,4351165.0
TN_005068,Fortnite Tier Championship 2017,G_08,2017,3,2017-03-09,2017-03-18,9,Tier 4 (Regional / Qualifier),Online,Epic Games,Online,Online,GLB,17017.77,0,89662,33749,2126.19,63,TM_00114,0.1898,17017.77,17017.77,37.64,236243.33
TN_005069,Mobile Legends: Bang Bang Tier Championship 2017,G_07,2017,4,2017-04-24,2017-05-04,10,Tier 3 (B-Tier / Minor),Online,Moonton,Online,Online,GLB,204552.37,0,253604,71673,5733.84,80,TM_00054,0.8066,204552.37,204552.37,28.26,573384.0
TN_005070,Fortnite Tier Championship 2023,G_08,2023,3,2023-03-10,2023-03-25,15,Tier 2 (A-Tier / Major),Offline (LAN),ESL FACEIT Group,Poland,Katowice,POL,426105.29,0,977067,396115,41592.07,105,TM_00046,0.4361,426105.29,426105.29,40.54,2772804.67
TN_005071,Mobile Legends: Bang Bang Tier Championship 2019,G_07,2019,11,2019-11-14,2019-11-17,3,Tier 4 (Regional / Qualifier),Online,Garena,Online,Online,GLB,8471.01,0,56687,17337,416.09,24,TM_00122,0.1494,8471.01,8471.01,30.58,138696.67
TN_005072,Rocket League Tier Championship 2016,G_10,2016,12,2016-12-24,2017-01-10,17,Tier 2 (A-Tier / Major),Offline (LAN),Psyonix,Indonesia,Jakarta,IDN,235821.99,0,1616231,630438,53587.23,85,TM_00092,0.1459,235821.99,235821.99,39.01,3152190.0
TN_005073,Mobile Legends: Bang Bang Tier Championship 2017,G_07,2017,7,2017-07-26,2017-08-16,21,Tier 2 (A-Tier / Major),Offline (LAN),Garena,Philippines,Manila,PHL,860759.68,0,1013421,372685,54784.69,147,TM_00104,0.8494,860759.68,852341.4587500001,36.77,2608794.76
TN_005074,Apex Legends Tier Championship 2017,G_12,2017,10,2017-10-04,2017-10-09,5,Tier 4 (Regional / Qualifier),Online,EA / Respawn,Online,Online,GLB,30345.82,0,62339,18218,455.45,25,TM_00085,0.4868,30345.82,30345.82,29.22,91090.0
TN_005075,Apex Legends Tier Championship 2012,G_12,2012,9,2012-09-16,2012-09-28,12,Tier 4 (Regional / Qualifier),Online,ESL FACEIT Group,Online,Online,GLB,5520.38,0,37233,12597,1209.31,96,TM_00145,0.1483,5520.38,5520.38,33.83,100775.83
TN_005076,Fortnite Tier Championship 2018,G_08,2018,6,2018-06-01,2018-06-10,9,Tier 3 (B-Tier / Minor),Online,Epic Games,Online,Online,GLB,140195.99,0,351818,154381,6947.15,45,TM_00083,0.3985,140195.99,140195.99,43.88,771905.56
TN_005077,StarCraft II Tier Championship 2021,G_13,2021,5,2021-05-15,2021-05-23,8,Tier 3 (B-Tier / Minor),Offline (LAN),Blizzard,United States,Los Angeles,USA,75136.08,0,397424,159849,6393.96,40,TM_00036,0.1891,75136.08,75136.08,40.22,799245.0
TN_005078,Free Fire Tier Championship 2019,G_14,2019,2,2019-02-04,2019-02-09,5,Tier 4 (Regional / Qualifier),Online,Garena,Online,Online,GLB,16759.68,0,45903,19055,666.92,35,TM_00097,0.3651,16759.68,16759.68,41.51,133384.0
TN_005079,Mobile Legends: Bang Bang Tier Championship 2024,G_07,2024,1,2024-01-05,2024-01-09,4,Tier 3 (B-Tier / Minor),Offline (LAN),Moonton,Poland,Katowice,POL,59442.07,0,401799,132775,4248.8,32,TM_00168,0.1479,59442.07,59442.07,33.05,1062200.0
TN_005080,Teamfight Tactics Tier Championship 2023,G_19,2023,1,2023-01-01,2023-01-16,15,Tier 1 (S-Tier / Premier),Offline (LAN),PGL,Vietnam,Hanoi,VNM,2891264.84,0,6708550,2197963,263755.56,120,TM_00153,0.431,2891264.84,852341.4587500001,32.76,17583704.0
TN_005081,Tekken 8 Tier Championship 2012,G_16,2012,3,2012-03-18,2012-03-30,12,Tier 4 (Regional / Qualifier),Online,Moonton,Online,Online,GLB,14387.17,0,32848,11660,1119.36,96,TM_00061,0.438,14387.17,14387.17,35.5,93280.0
TN_005082,VALORANT Tier Championship 2017,G_04,2017,9,2017-09-08,2017-09-25,17,Tier 2 (A-Tier / Major),Offline (LAN),PGL,Germany,Cologne,DEU,169396.54,0,1235659,444172,37754.62,85,TM_00086,0.1371,169396.54,169396.54,35.95,2220860.0
TN_005083,Teamfight Tactics Tier Championship 2022,G_19,2022,9,2022-09-13,2022-09-17,4,Tier 3 (B-Tier / Minor),Online,Riot Games,Online,Online,GLB,45871.34,0,213906,92116,2579.25,28,TM_00106,0.2144,45871.34,45871.34,43.06,644812.5
TN_005084,Overwatch 2 Tier Championship 2019,G_11,2019,12,2019-12-23,2020-01-10,18,Tier 2 (A-Tier / Major),Offline (LAN),Blizzard,Vietnam,Ho Chi Minh City,VNM,884884.66,0,925489,280015,35281.89,126,TM_00135,0.9561,884884.66,852341.4587500001,30.26,1960105.0
TN_005085,Mobile Legends: Bang Bang Tier Championship 2020,G_07,2020,1,2020-01-28,2020-02-09,12,Tier 3 (B-Tier / Minor),Offline (LAN),Garena,Saudi Arabia,Riyadh,SAU,69007.13,0,186169,82899,7958.3,96,TM_00014,0.3707,69007.13,69007.13,44.53,663191.67
TN_005086,PUBG: Battlegrounds Tier Championship 2025,G_18,2025,10,2025-10-20,2025-11-02,13,Tier 4 (Regional / Qualifier),Online,Krafton,Online,Online,GLB,41893.14,0,77444,30233,3144.23,104,TM_00174,0.5409,41893.14,41893.14,39.04,241863.85
TN_005087,Rainbow Six Siege Tier Championship 2023,G_09,2023,9,2023-09-09,2023-09-12,3,Tier 3 (B-Tier / Minor),Offline (LAN),Ubisoft,Germany,Berlin,DEU,116332.96,0,334474,112869,1693.04,15,TM_00111,0.3478,116332.96,116332.96,33.75,564346.67
TN_005088,Overwatch 2 Tier Championship 2019,G_11,2019,11,2019-11-03,2019-11-10,7,Tier 4 (Regional / Qualifier),Online,Blizzard,Online,Online,GLB,17515.55,0,88760,25840,904.4,35,TM_00076,0.1973,17515.55,17515.55,29.11,129200.0
TN_005089,Fortnite Tier Championship 2023,G_08,2023,5,2023-05-27,2023-06-03,7,Tier 3 (B-Tier / Minor),Online,PGL,Online,Online,GLB,332984.37,0,497573,214073,10489.58,49,TM_00070,0.6692,332984.37,332984.37,43.02,1498511.43
TN_005090,Tekken 8 Tier Championship 2024,G_16,2024,7,2024-07-01,2024-07-22,21,Tier 2 (A-Tier / Major),Offline (LAN),Bandai Namco,United Kingdom,London,GBR,227440.49,0,1044694,384880,64659.84,168,TM_00128,0.2177,227440.49,227440.49,36.84,3079040.0
