Placement_ID,Tournament_ID,Rank,Rank_Label,Team_ID,Prize_Money_USD,Prize_Share_Pct,Is_Winner
PLC_0031529,TN_004737,4,4th Place,TM_00162,4817.57,8.0,0
PLC_0031530,TN_004737,5,5th Place,TM_00160,3010.98,5.0,0
PLC_0031531,TN_004738,1,1st Place (Champion),TM_00119,17240.36,45.0,1
PLC_0031532,TN_004738,2,2nd Place,TM_00071,7662.38,20.0,0
PLC_0031533,TN_004738,3,3rd Place,TM_00095,4597.43,12.0,0
PLC_0031534,TN_004738,4,4th Place,TM_00045,3064.95,8.0,0
PLC_0031535,TN_004738,5,5th Place,TM_00140,1915.6,5.0,0
PLC_0031536,TN_004738,6,6th Place,TM_00077,1532.48,4.0,0
PLC_0031537,TN_004738,7,7th Place,TM_00174,1149.36,3.0,0
PLC_0031538,TN_004739,1,1st Place (Champion),TM_00149,729767.95,45.0,1
PLC_0031539,TN_004739,2,2nd Place,TM_00154,324341.31,20.0,0
PLC_0031540,TN_004739,3,3rd Place,TM_00041,194604.79,12.0,0
PLC_0031541,TN_004739,4,4th Place,TM_00088,129736.52,8.0,0
PLC_0031542,TN_004739,5,5th Place,TM_00044,81085.33,5.0,0
PLC_0031543,TN_004740,1,1st Place (Champion),TM_00014,7788.87,45.0,1
PLC_0031544,TN_004740,2,2nd Place,TM_00104,3461.72,20.0,0
PLC_0031545,TN_004740,3,3rd Place,TM_00087,2077.03,12.0,0
PLC_0031546,TN_004740,4,4th Place,TM_00015,1384.69,8.0,0
PLC_0031547,TN_004740,5,5th Place,TM_00013,865.43,5.0,0
PLC_0031548,TN_004740,6,6th Place,TM_00168,692.34,4.0,0
PLC_0031549,TN_004740,7,7th Place,TM_00122,519.26,3.0,0
PLC_0031550,TN_004741,1,1st Place (Champion),TM_00118,1399703.35,45.0,1
PLC_0031551,TN_004741,2,2nd Place,TM_00092,622090.38,20.0,0
PLC_0031552,TN_004741,3,3rd Place,TM_00166,373254.23,12.0,0
PLC_0031553,TN_004741,4,4th Place,TM_00089,248836.15,8.0,0
PLC_0031554,TN_004741,5,5th Place,TM_00115,155522.59,5.0,0
PLC_0031555,TN_004741,6,6th Place,TM_00050,124418.08,4.0,0
PLC_0031556,TN_004741,7,7th Place,TM_00124,93313.56,3.0,0
PLC_0031557,TN_004741,8,8th Place,TM_00080,93313.56,3.0,0
PLC_0031558,TN_004742,1,1st Place (Champion),TM_00076,11305.31,45.0,1
PLC_0031559,TN_004742,2,2nd Place,TM_00135,5024.58,20.0,0
PLC_0031560,TN_004742,3,3rd Place,TM_00110,3014.75,12.0,0
PLC_0031561,TN_004742,4,4th Place,TM_00147,2009.83,8.0,0
PLC_0031562,TN_004742,5,5th Place,TM_00172,1256.15,5.0,0
PLC_0031563,TN_004742,6,6th Place,TM_00113,1004.92,4.0,0
PLC_0031564,TN_004742,7,7th Place,TM_00096,753.69,3.0,0
PLC_0031565,TN_004742,8,8th Place,TM_00158,753.69,3.0,0
PLC_0031566,TN_004743,1,1st Place (Champion),TM_00028,16325.27,45.0,1
PLC_0031567,TN_004743,2,2nd Place,TM_00166,7255.68,20.0,0
PLC_0031568,TN_004743,3,3rd Place,TM_00080,4353.41,12.0,0
PLC_0031569,TN_004743,4,4th Place,TM_00100,2902.27,8.0,0
PLC_0031570,TN_004743,5,5th Place,TM_00141,1813.92,5.0,0
PLC_0031571,TN_004743,6,6th Place,TM_00092,1451.14,4.0,0
PLC_0031572,TN_004743,7,7th Place,TM_00050,1088.35,3.0,0
PLC_0031573,TN_004743,8,8th Place,TM_00115,1088.35,3.0,0
PLC_0031574,TN_004744,1,1st Place (Champion),TM_00163,65094.1,45.0,1
PLC_0031575,TN_004744,2,2nd Place,TM_00140,28930.71,20.0,0
PLC_0031576,TN_004744,3,3rd Place,TM_00077,17358.43,12.0,0
PLC_0031577,TN_004744,4,4th Place,TM_00174,11572.28,8.0,0
PLC_0031578,TN_004744,5,5th Place,TM_00071,7232.68,5.0,0
PLC_0031579,TN_004744,6,6th Place,TM_00045,5786.14,4.0,0
PLC_0031580,TN_004744,7,7th Place,TM_00027,4339.61,3.0,0
PLC_0031581,TN_004744,8,8th Place,TM_00119,4339.61,3.0,0
PLC_0031582,TN_004745,1,1st Place (Champion),TM_00064,23445.1,45.0,1
PLC_0031583,TN_004745,2,2nd Place,TM_00130,10420.05,20.0,0
PLC_0031584,TN_004745,3,3rd Place,TM_00011,6252.03,12.0,0
PLC_0031585,TN_004745,4,4th Place,TM_00136,4168.02,8.0,0
PLC_0031586,TN_004745,5,5th Place,TM_00117,2605.01,5.0,0
PLC_0031587,TN_004746,1,1st Place (Champion),TM_00062,115092.62,45.0,1
PLC_0031588,TN_004746,2,2nd Place,TM_00161,51152.28,20.0,0
PLC_0031589,TN_004746,3,3rd Place,TM_00029,30691.37,12.0,0
PLC_0031590,TN_004746,4,4th Place,TM_00098,20460.91,8.0,0
PLC_0031591,TN_004746,5,5th Place,TM_00005,12788.07,5.0,0
PLC_0031592,TN_004746,6,6th Place,TM_00003,10230.46,4.0,0
PLC_0031593,TN_004746,7,7th Place,TM_00129,7672.84,3.0,0
PLC_0031594,TN_004747,1,1st Place (Champion),TM_00174,21217.28,45.0,1
PLC_0031595,TN_004747,2,2nd Place,TM_00163,9429.9,20.0,0
PLC_0031596,TN_004747,3,3rd Place,TM_00077,5657.94,12.0,0
PLC_0031597,TN_004747,4,4th Place,TM_00027,3771.96,8.0,0
PLC_0031598,TN_004747,5,5th Place,TM_00140,2357.48,5.0,0
PLC_0031599,TN_004748,1,1st Place (Champion),TM_00096,6130.78,45.0,1
PLC_0031600,TN_004748,2,2nd Place,TM_00135,2724.79,20.0,0
PLC_0031601,TN_004748,3,3rd Place,TM_00158,1634.88,12.0,0
PLC_0031602,TN_004748,4,4th Place,TM_00113,1089.92,8.0,0
PLC_0031603,TN_004748,5,5th Place,TM_00076,681.2,5.0,0
PLC_0031604,TN_004749,1,1st Place (Champion),TM_00113,4111.77,45.0,1
PLC_0031605,TN_004749,2,2nd Place,TM_00096,1827.45,20.0,0
PLC_0031606,TN_004749,3,3rd Place,TM_00076,1096.47,12.0,0
PLC_0031607,TN_004749,4,4th Place,TM_00110,730.98,8.0,0
PLC_0031608,TN_004749,5,5th Place,TM_00158,456.86,5.0,0
PLC_0031609,TN_004749,6,6th Place,TM_00172,365.49,4.0,0
PLC_0031610,TN_004749,7,7th Place,TM_00135,274.12,3.0,0
PLC_0031611,TN_004750,1,1st Place (Champion),TM_00109,847498.24,45.0,1
PLC_0031612,TN_004750,2,2nd Place,TM_00167,376665.89,20.0,0
PLC_0031613,TN_004750,3,3rd Place,TM_00150,225999.53,12.0,0
PLC_0031614,TN_004750,4,4th Place,TM_00138,150666.35,8.0,0
PLC_0031615,TN_004750,5,5th Place,TM_00120,94166.47,5.0,0
PLC_0031616,TN_004750,6,6th Place,TM_00068,75333.18,4.0,0
PLC_0031617,TN_004750,7,7th Place,TM_00165,56499.88,3.0,0
PLC_0031618,TN_004751,1,1st Place (Champion),TM_00023,149627.27,45.0,1
PLC_0031619,TN_004751,2,2nd Place,TM_00002,66501.01,20.0,0
PLC_0031620,TN_004751,3,3rd Place,TM_00072,39900.61,12.0,0
PLC_0031621,TN_004751,4,4th Place,TM_00018,26600.4,8.0,0
PLC_0031622,TN_004751,5,5th Place,TM_00008,16625.25,5.0,0
PLC_0031623,TN_004751,6,6th Place,TM_00001,13300.2,4.0,0
PLC_0031624,TN_004751,7,7th Place,TM_00007,9975.15,3.0,0
PLC_0031625,TN_004751,8,8th Place,TM_00146,9975.15,3.0,0
PLC_0031626,TN_004752,1,1st Place (Champion),TM_00174,1179214.74,45.0,1
PLC_0031627,TN_004752,2,2nd Place,TM_00077,524095.44,20.0,0
PLC_0031628,TN_004752,3,3rd Place,TM_00119,314457.27,12.0,0
PLC_0031629,TN_004752,4,4th Place,TM_00095,209638.18,8.0,0
PLC_0031630,TN_004752,5,5th Place,TM_00140,131023.86,5.0,0
PLC_0031631,TN_004752,6,6th Place,TM_00027,104819.09,4.0,0
PLC_0031632,TN_004752,7,7th Place,TM_00163,78614.32,3.0,0
PLC_0031633,TN_004752,8,8th Place,TM_00071,78614.32,3.0,0
PLC_0031634,TN_004753,1,1st Place (Champion),TM_00145,17414.51,45.0,1
PLC_0031635,TN_004753,2,2nd Place,TM_00031,7739.78,20.0,0
PLC_0031636,TN_004753,3,3rd Place,TM_00046,4643.87,12.0,0
PLC_0031637,TN_004753,4,4th Place,TM_00018,3095.91,8.0,0
PLC_0031638,TN_004753,5,5th Place,TM_00037,1934.95,5.0,0
PLC_0031639,TN_004754,1,1st Place (Champion),TM_00088,13852.2,45.0,1
PLC_0031640,TN_004754,2,2nd Place,TM_00091,6156.53,20.0,0
PLC_0031641,TN_004754,3,3rd Place,TM_00074,3693.92,12.0,0
PLC_0031642,TN_004754,4,4th Place,TM_00069,2462.61,8.0,0
PLC_0031643,TN_004754,5,5th Place,TM_00149,1539.13,5.0,0
PLC_0031644,TN_004754,6,6th Place,TM_00151,1231.31,4.0,0
PLC_0031645,TN_004754,7,7th Place,TM_00041,923.48,3.0,0
PLC_0031646,TN_004755,1,1st Place (Champion),TM_00081,4591.45,45.0,1
PLC_0031647,TN_004755,2,2nd Place,TM_00170,2040.64,20.0,0
PLC_0031648,TN_004755,3,3rd Place,TM_00176,1224.39,12.0,0
PLC_0031649,TN_004755,4,4th Place,TM_00011,816.26,8.0,0
PLC_0031650,TN_004755,5,5th Place,TM_00033,510.16,5.0,0
PLC_0031651,TN_004755,6,6th Place,TM_00136,408.13,4.0,0
PLC_0031652,TN_004755,7,7th Place,TM_00012,306.1,3.0,0
PLC_0031653,TN_004755,8,8th Place,TM_00130,306.1,3.0,0
PLC_0031654,TN_004756,1,1st Place (Champion),TM_00064,38488.68,45.0,1
PLC_0031655,TN_004756,2,2nd Place,TM_00136,17106.08,20.0,0
PLC_0031656,TN_004756,3,3rd Place,TM_00176,10263.65,12.0,0
PLC_0031657,TN_004756,4,4th Place,TM_00170,6842.43,8.0,0
PLC_0031658,TN_004756,5,5th Place,TM_00081,4276.52,5.0,0
PLC_0031659,TN_004757,1,1st Place (Champion),TM_00055,39576.74,45.0,1
PLC_0031660,TN_004757,2,2nd Place,TM_00114,17589.66,20.0,0
PLC_0031661,TN_004757,3,3rd Place,TM_00083,10553.8,12.0,0
PLC_0031662,TN_004757,4,4th Place,TM_00105,7035.86,8.0,0
PLC_0031663,TN_004757,5,5th Place,TM_00034,4397.42,5.0,0
PLC_0031664,TN_004758,1,1st Place (Champion),TM_00139,78416.82,45.0,1
PLC_0031665,TN_004758,2,2nd Place,TM_00168,34851.92,20.0,0
PLC_0031666,TN_004758,3,3rd Place,TM_00065,20911.15,12.0,0
PLC_0031667,TN_004758,4,4th Place,TM_00177,13940.77,8.0,0
PLC_0031668,TN_004758,5,5th Place,TM_00001,8712.98,5.0,0
PLC_0031669,TN_004758,6,6th Place,TM_00118,6970.38,4.0,0
PLC_0031670,TN_004758,7,7th Place,TM_00079,5227.79,3.0,0
PLC_0031671,TN_004759,1,1st Place (Champion),TM_00085,15842.34,45.0,1
PLC_0031672,TN_004759,2,2nd Place,TM_00095,7041.04,20.0,0
PLC_0031673,TN_004759,3,3rd Place,TM_00069,4224.62,12.0,0
PLC_0031674,TN_004759,4,4th Place,TM_00130,2816.42,8.0,0
PLC_0031675,TN_004759,5,5th Place,TM_00033,1760.26,5.0,0
PLC_0031676,TN_004759,6,6th Place,TM_00169,1408.21,4.0,0
PLC_0031677,TN_004759,7,7th Place,TM_00055,1056.16,3.0,0
PLC_0031678,TN_004759,8,8th Place,TM_00127,1056.16,3.0,0
PLC_0031679,TN_004760,1,1st Place (Champion),TM_00091,46075.46,45.0,1
PLC_0031680,TN_004760,2,2nd Place,TM_00041,20477.98,20.0,0
PLC_0031681,TN_004760,3,3rd Place,TM_00154,12286.79,12.0,0
PLC_0031682,TN_004760,4,4th Place,TM_00074,8191.19,8.0,0
PLC_0031683,TN_004760,5,5th Place,TM_00151,5119.5,5.0,0
PLC_0031684,TN_004761,1,1st Place (Champion),TM_00152,7676.49,45.0,1
PLC_0031685,TN_004761,2,2nd Place,TM_00129,3411.77,20.0,0
PLC_0031686,TN_004761,3,3rd Place,TM_00111,2047.06,12.0,0
PLC_0031687,TN_004761,4,4th Place,TM_00032,1364.71,8.0,0
PLC_0031688,TN_004761,5,5th Place,TM_00168,852.94,5.0,0
PLC_0031689,TN_004761,6,6th Place,TM_00095,682.35,4.0,0
PLC_0031690,TN_004761,7,7th Place,TM_00147,511.77,3.0,0
PLC_0031691,TN_004762,1,1st Place (Champion),TM_00165,70238.8,45.0,1
PLC_0031692,TN_004762,2,2nd Place,TM_00150,31217.25,20.0,0
PLC_0031693,TN_004762,3,3rd Place,TM_00120,18730.35,12.0,0
PLC_0031694,TN_004762,4,4th Place,TM_00068,12486.9,8.0,0
PLC_0031695,TN_004762,5,5th Place,TM_00021,7804.31,5.0,0
PLC_0031696,TN_004763,1,1st Place (Champion),TM_00002,13909.77,45.0,1
PLC_0031697,TN_004763,2,2nd Place,TM_00010,6182.12,20.0,0
PLC_0031698,TN_004763,3,3rd Place,TM_00023,3709.27,12.0,0
PLC_0031699,TN_004763,4,4th Place,TM_00018,2472.85,8.0,0
PLC_0031700,TN_004763,5,5th Place,TM_00146,1545.53,5.0,0
PLC_0031701,TN_004763,6,6th Place,TM_00020,1236.42,4.0,0
PLC_0031702,TN_004763,7,7th Place,TM_00008,927.32,3.0,0
PLC_0031703,TN_004764,1,1st Place (Champion),TM_00025,3378.96,45.0,1
PLC_0031704,TN_004764,2,2nd Place,TM_00173,1501.76,20.0,0
PLC_0031705,TN_004764,3,3rd Place,TM_00177,901.06,12.0,0
PLC_0031706,TN_004764,4,4th Place,TM_00082,600.7,8.0,0
PLC_0031707,TN_004764,5,5th Place,TM_00132,375.44,5.0,0
PLC_0031708,TN_004764,6,6th Place,TM_00036,300.35,4.0,0
PLC_0031709,TN_004764,7,7th Place,TM_00155,225.26,3.0,0
PLC_0031710,TN_004765,1,1st Place (Champion),TM_00006,29273.91,45.0,1
PLC_0031711,TN_004765,2,2nd Place,TM_00039,13010.63,20.0,0
PLC_0031712,TN_004765,3,3rd Place,TM_00032,7806.38,12.0,0
PLC_0031713,TN_004765,4,4th Place,TM_00144,5204.25,8.0,0
PLC_0031714,TN_004765,5,5th Place,TM_00075,3252.66,5.0,0
PLC_0031715,TN_004765,6,6th Place,TM_00102,2602.13,4.0,0
PLC_0031716,TN_004765,7,7th Place,TM_00047,1951.59,3.0,0
PLC_0031717,TN_004765,8,8th Place,TM_00009,1951.59,3.0,0
PLC_0031718,TN_004766,1,1st Place (Champion),TM_00001,19580.31,45.0,1
PLC_0031719,TN_004766,2,2nd Place,TM_00072,8702.36,20.0,0
PLC_0031720,TN_004766,3,3rd Place,TM_00018,5221.41,12.0,0
PLC_0031721,TN_004766,4,4th Place,TM_00007,3480.94,8.0,0
PLC_0031722,TN_004766,5,5th Place,TM_00010,2175.59,5.0,0
PLC_0031723,TN_004766,6,6th Place,TM_00146,1740.47,4.0,0
PLC_0031724,TN_004766,7,7th Place,TM_00023,1305.35,3.0,0
PLC_0031725,TN_004767,1,1st Place (Champion),TM_00127,29994.49,45.0,1
PLC_0031726,TN_004767,2,2nd Place,TM_00123,13330.89,20.0,0
PLC_0031727,TN_004767,3,3rd Place,TM_00060,7998.53,12.0,0
PLC_0031728,TN_004767,4,4th Place,TM_00084,5332.35,8.0,0
PLC_0031729,TN_004767,5,5th Place,TM_00049,3332.72,5.0,0
PLC_0031730,TN_004768,1,1st Place (Champion),TM_00147,75796.48,45.0,1
PLC_0031731,TN_004768,2,2nd Place,TM_00135,33687.33,20.0,0
PLC_0031732,TN_004768,3,3rd Place,TM_00076,20212.4,12.0,0
PLC_0031733,TN_004768,4,4th Place,TM_00158,13474.93,8.0,0
PLC_0031734,TN_004768,5,5th Place,TM_00096,8421.83,5.0,0
PLC_0031735,TN_004768,6,6th Place,TM_00110,6737.47,4.0,0
PLC_0031736,TN_004768,7,7th Place,TM_00172,5053.1,3.0,0
PLC_0031737,TN_004768,8,8th Place,TM_00113,5053.1,3.0,0
PLC_0031738,TN_004769,1,1st Place (Champion),TM_00012,2995.88,45.0,1
PLC_0031739,TN_004769,2,2nd Place,TM_00130,1331.5,20.0,0
PLC_0031740,TN_004769,3,3rd Place,TM_00064,798.9,12.0,0
PLC_0031741,TN_004769,4,4th Place,TM_00011,532.6,8.0,0
PLC_0031742,TN_004769,5,5th Place,TM_00136,332.88,5.0,0
PLC_0031743,TN_004770,1,1st Place (Champion),TM_00159,426272.89,45.0,1
PLC_0031744,TN_004770,2,2nd Place,TM_00052,189454.62,20.0,0
PLC_0031745,TN_004770,3,3rd Place,TM_00153,113672.77,12.0,0
PLC_0031746,TN_004770,4,4th Place,TM_00106,75781.85,8.0,0
PLC_0031747,TN_004770,5,5th Place,TM_00035,47363.65,5.0,0
PLC_0031748,TN_004770,6,6th Place,TM_00079,37890.92,4.0,0
PLC_0031749,TN_004770,7,7th Place,TM_00099,28418.19,3.0,0
PLC_0031750,TN_004770,8,8th Place,TM_00063,28418.19,3.0,0
PLC_0031751,TN_004771,1,1st Place (Champion),TM_00040,2366.49,45.0,1
PLC_0031752,TN_004771,2,2nd Place,TM_00137,1051.77,20.0,0
PLC_0031753,TN_004771,3,3rd Place,TM_00097,631.06,12.0,0
PLC_0031754,TN_004771,4,4th Place,TM_00101,420.71,8.0,0
PLC_0031755,TN_004771,5,5th Place,TM_00043,262.94,5.0,0
PLC_0031756,TN_004771,6,6th Place,TM_00126,210.35,4.0,0
PLC_0031757,TN_004771,7,7th Place,TM_00157,157.77,3.0,0
PLC_0031758,TN_004771,8,8th Place,TM_00148,157.77,3.0,0
PLC_0031759,TN_004772,1,1st Place (Champion),TM_00081,232738.58,45.0,1
PLC_0031760,TN_004772,2,2nd Place,TM_00176,103439.37,20.0,0
PLC_0031761,TN_004772,3,3rd Place,TM_00012,62063.62,12.0,0
PLC_0031762,TN_004772,4,4th Place,TM_00136,41375.75,8.0,0
PLC_0031763,TN_004772,5,5th Place,TM_00064,25859.84,5.0,0
PLC_0031764,TN_004772,6,6th Place,TM_00011,20687.87,4.0,0
PLC_0031765,TN_004772,7,7th Place,TM_00033,15515.91,3.0,0
PLC_0031766,TN_004772,8,8th Place,TM_00103,15515.91,3.0,0
PLC_0031767,TN_004773,1,1st Place (Champion),TM_00081,10317.35,45.0,1
PLC_0031768,TN_004773,2,2nd Place,TM_00176,4585.49,20.0,0
PLC_0031769,TN_004773,3,3rd Place,TM_00064,2751.29,12.0,0
PLC_0031770,TN_004773,4,4th Place,TM_00136,1834.2,8.0,0
PLC_0031771,TN_004773,5,5th Place,TM_00011,1146.37,5.0,0
PLC_0031772,TN_004773,6,6th Place,TM_00130,917.1,4.0,0
PLC_0031773,TN_004773,7,7th Place,TM_00170,687.82,3.0,0
PLC_0031774,TN_004774,1,1st Place (Champion),TM_00172,17030.39,45.0,1
PLC_0031775,TN_004774,2,2nd Place,TM_00113,7569.06,20.0,0
PLC_0031776,TN_004774,3,3rd Place,TM_00135,4541.44,12.0,0
PLC_0031777,TN_004774,4,4th Place,TM_00158,3027.63,8.0,0
PLC_0031778,TN_004774,5,5th Place,TM_00096,1892.27,5.0,0
PLC_0031779,TN_004774,6,6th Place,TM_00147,1513.81,4.0,0
PLC_0031780,TN_004774,7,7th Place,TM_00110,1135.36,3.0,0
PLC_0031781,TN_004775,1,1st Place (Champion),TM_00074,12125.32,45.0,1
PLC_0031782,TN_004775,2,2nd Place,TM_00041,5389.03,20.0,0
PLC_0031783,TN_004775,3,3rd Place,TM_00149,3233.42,12.0,0
PLC_0031784,TN_004775,4,4th Place,TM_00044,2155.61,8.0,0
PLC_0031785,TN_004775,5,5th Place,TM_00088,1347.26,5.0,0
PLC_0031786,TN_004775,6,6th Place,TM_00069,1077.81,4.0,0
PLC_0031787,TN_004775,7,7th Place,TM_00151,808.35,3.0,0
PLC_0031788,TN_004776,1,1st Place (Champion),TM_00091,45158.87,45.0,1
PLC_0031789,TN_004776,2,2nd Place,TM_00044,20070.61,20.0,0
PLC_0031790,TN_004776,3,3rd Place,TM_00074,12042.36,12.0,0
PLC_0031791,TN_004776,4,4th Place,TM_00151,8028.24,8.0,0
PLC_0031792,TN_004776,5,5th Place,TM_00088,5017.65,5.0,0
PLC_0031793,TN_004776,6,6th Place,TM_00154,4014.12,4.0,0
PLC_0031794,TN_004776,7,7th Place,TM_00041,3010.59,3.0,0
PLC_0031795,TN_004776,8,8th Place,TM_00069,3010.59,3.0,0
PLC_0031796,TN_004777,1,1st Place (Champion),TM_00072,16186.81,45.0,1
PLC_0031797,TN_004777,2,2nd Place,TM_00001,7194.14,20.0,0
PLC_0031798,TN_004777,3,3rd Place,TM_00020,4316.48,12.0,0
PLC_0031799,TN_004777,4,4th Place,TM_00010,2877.66,8.0,0
PLC_0031800,TN_004777,5,5th Place,TM_00023,1798.53,5.0,0
PLC_0031801,TN_004778,1,1st Place (Champion),TM_00152,356947.84,45.0,1
PLC_0031802,TN_004778,2,2nd Place,TM_00161,158643.48,20.0,0
PLC_0031803,TN_004778,3,3rd Place,TM_00134,95186.09,12.0,0
PLC_0031804,TN_004778,4,4th Place,TM_00137,63457.39,8.0,0
PLC_0031805,TN_004778,5,5th Place,TM_00051,39660.87,5.0,0
PLC_0031806,TN_004778,6,6th Place,TM_00052,31728.7,4.0,0
PLC_0031807,TN_004778,7,7th Place,TM_00112,23796.52,3.0,0
PLC_0031808,TN_004778,8,8th Place,TM_00158,23796.52,3.0,0
PLC_0031809,TN_004779,1,1st Place (Champion),TM_00144,201353.28,45.0,1
PLC_0031810,TN_004779,2,2nd Place,TM_00078,89490.35,20.0,0
PLC_0031811,TN_004779,3,3rd Place,TM_00039,53694.21,12.0,0
PLC_0031812,TN_004779,4,4th Place,TM_00075,35796.14,8.0,0
PLC_0031813,TN_004779,5,5th Place,TM_00108,22372.59,5.0,0
PLC_0031814,TN_004780,1,1st Place (Champion),TM_00115,91572.67,45.0,1
PLC_0031815,TN_004780,2,2nd Place,TM_00092,40698.96,20.0,0
PLC_0031816,TN_004780,3,3rd Place,TM_00089,24419.38,12.0,0
PLC_0031817,TN_004780,4,4th Place,TM_00166,16279.59,8.0,0
PLC_0031818,TN_004780,5,5th Place,TM_00118,10174.74,5.0,0
PLC_0031819,TN_004780,6,6th Place,TM_00050,8139.79,4.0,0
PLC_0031820,TN_004780,7,7th Place,TM_00124,6104.84,3.0,0
PLC_0031821,TN_004781,1,1st Place (Champion),TM_00164,35580.47,45.0,1
PLC_0031822,TN_004781,2,2nd Place,TM_00116,15813.54,20.0,0
PLC_0031823,TN_004781,3,3rd Place,TM_00067,9488.13,12.0,0
PLC_0031824,TN_004781,4,4th Place,TM_00093,6325.42,8.0,0
PLC_0031825,TN_004781,5,5th Place,TM_00058,3953.39,5.0,0
PLC_0031826,TN_004781,6,6th Place,TM_00131,3162.71,4.0,0
PLC_0031827,TN_004781,7,7th Place,TM_00090,2372.03,3.0,0
PLC_0031828,TN_004782,1,1st Place (Champion),TM_00134,239141.39,45.0,1
PLC_0031829,TN_004782,2,2nd Place,TM_00017,106285.06,20.0,0
PLC_0031830,TN_004782,3,3rd Place,TM_00086,63771.04,12.0,0
PLC_0031831,TN_004782,4,4th Place,TM_00030,42514.02,8.0,0
PLC_0031832,TN_004782,5,5th Place,TM_00169,26571.27,5.0,0
PLC_0031833,TN_004783,1,1st Place (Champion),TM_00052,200152.21,45.0,1
PLC_0031834,TN_004783,2,2nd Place,TM_00035,88956.54,20.0,0
PLC_0031835,TN_004783,3,3rd Place,TM_00159,53373.92,12.0,0
PLC_0031836,TN_004783,4,4th Place,TM_00065,35582.62,8.0,0
PLC_0031837,TN_004783,5,5th Place,TM_00153,22239.14,5.0,0
PLC_0031838,TN_004783,6,6th Place,TM_00079,17791.31,4.0,0
PLC_0031839,TN_004783,7,7th Place,TM_00121,13343.48,3.0,0
PLC_0031840,TN_004784,1,1st Place (Champion),TM_00024,14030.36,45.0,1
PLC_0031841,TN_004784,2,2nd Place,TM_00104,6235.72,20.0,0
PLC_0031842,TN_004784,3,3rd Place,TM_00047,3741.43,12.0,0
PLC_0031843,TN_004784,4,4th Place,TM_00023,2494.29,8.0,0
PLC_0031844,TN_004784,5,5th Place,TM_00084,1558.93,5.0,0
PLC_0031845,TN_004785,1,1st Place (Champion),TM_00131,19495.69,45.0,1
PLC_0031846,TN_004785,2,2nd Place,TM_00058,8664.75,20.0,0
PLC_0031847,TN_004785,3,3rd Place,TM_00090,5198.85,12.0,0
PLC_0031848,TN_004785,4,4th Place,TM_00164,3465.9,8.0,0
PLC_0031849,TN_004785,5,5th Place,TM_00067,2166.19,5.0,0
PLC_0031850,TN_004785,6,6th Place,TM_00051,1732.95,4.0,0
PLC_0031851,TN_004785,7,7th Place,TM_00093,1299.71,3.0,0
PLC_0031852,TN_004786,1,1st Place (Champion),TM_00111,785734.65,45.0,1
PLC_0031853,TN_004786,2,2nd Place,TM_00060,349215.4,20.0,0
PLC_0031854,TN_004786,3,3rd Place,TM_00049,209529.24,12.0,0
PLC_0031855,TN_004786,4,4th Place,TM_00084,139686.16,8.0,0
PLC_0031856,TN_004786,5,5th Place,TM_00127,87303.85,5.0,0
PLC_0031857,TN_004787,1,1st Place (Champion),TM_00009,143087.18,45.0,1
PLC_0031858,TN_004787,2,2nd Place,TM_00078,63594.3,20.0,0
PLC_0031859,TN_004787,3,3rd Place,TM_00075,38156.58,12.0,0
PLC_0031860,TN_004787,4,4th Place,TM_00047,25437.72,8.0,0
PLC_0031861,TN_004787,5,5th Place,TM_00032,15898.58,5.0,0
PLC_0031862,TN_004788,1,1st Place (Champion),TM_00130,15874.31,45.0,1
PLC_0031863,TN_004788,2,2nd Place,TM_00011,7055.25,20.0,0
PLC_0031864,TN_004788,3,3rd Place,TM_00031,4233.15,12.0,0
PLC_0031865,TN_004788,4,4th Place,TM_00064,2822.1,8.0,0
PLC_0031866,TN_004788,5,5th Place,TM_00136,1763.81,5.0,0
PLC_0031867,TN_004788,6,6th Place,TM_00081,1411.05,4.0,0
PLC_0031868,TN_004788,7,7th Place,TM_00103,1058.29,3.0,0
PLC_0031869,TN_004789,1,1st Place (Champion),TM_00127,49116.09,45.0,1
PLC_0031870,TN_004789,2,2nd Place,TM_00057,21829.37,20.0,0
PLC_0031871,TN_004789,3,3rd Place,TM_00084,13097.62,12.0,0
PLC_0031872,TN_004789,4,4th Place,TM_00049,8731.75,8.0,0
PLC_0031873,TN_004789,5,5th Place,TM_00111,5457.34,5.0,0
PLC_0031874,TN_004789,6,6th Place,TM_00060,4365.87,4.0,0
PLC_0031875,TN_004789,7,7th Place,TM_00133,3274.41,3.0,0
PLC_0031876,TN_004790,1,1st Place (Champion),TM_00145,36484.44,45.0,1
PLC_0031877,TN_004790,2,2nd Place,TM_00049,16215.31,20.0,0
PLC_0031878,TN_004790,3,3rd Place,TM_00022,9729.18,12.0,0
PLC_0031879,TN_004790,4,4th Place,TM_00044,6486.12,8.0,0
PLC_0031880,TN_004790,5,5th Place,TM_00117,4053.83,5.0,0
PLC_0031881,TN_004791,1,1st Place (Champion),TM_00084,1349998.79,45.0,1
PLC_0031882,TN_004791,2,2nd Place,TM_00123,599999.46,20.0,0
PLC_0031883,TN_004791,3,3rd Place,TM_00057,359999.68,12.0,0
PLC_0031884,TN_004791,4,4th Place,TM_00060,239999.78,8.0,0
PLC_0031885,TN_004791,5,5th Place,TM_00111,149999.87,5.0,0
PLC_0031886,TN_004792,1,1st Place (Champion),TM_00012,26630.26,45.0,1
PLC_0031887,TN_004792,2,2nd Place,TM_00117,11835.67,20.0,0
